payment_uuid,payment_date,amount,payment_method,policy_id
dfd7101f-5bcc-48f4-ba78-faf248c26f1e,26-12-2022,30289,Cash,722
3d55e936-25dd-407d-bb22-11b9da60efed,02-06-2021,38454,Debit Card,406
142affb1-4bcc-4a48-8aaa-ec48dfbab01c,06-06-2024,11545,Cash,318
0c2887c5-c983-4130-add9-a81206fa7712,01-05-2022,27381,Net Banking,339
65f32a67-c5d5-48e6-a1de-fb4b6014d894,08-01-2024,12396,UPI,969
caebc402-e4f7-4eb8-95cd-75c802fd84eb,15-09-2024,20950,UPI,698
3e5be1c4-0f5a-4365-83b6-7ae63f3485c8,07-02-2021,29757,Credit Card,995
4211f14f-6da5-445c-acff-72b71794be0b,18-08-2023,30870,Net Banking,602
73d8e8b9-14ab-4c4a-ac22-541e4a2d7581,12-12-2022,6864,Credit Card,629
b7608049-bda4-4548-98f1-4cb630319904,10-05-2020,4118,Cash,748
1933939c-3574-4c17-af7e-35c362529ab1,10-08-2021,8899,Debit Card,255
d41aca6f-8779-4e18-8ecb-cbde93f55c68,15-05-2021,49009,Debit Card,856
91e27957-37aa-4c92-959a-57227166d75e,08-03-2022,9881,Cash,747
6db20ccf-5efc-4661-ad87-1c05f4a69861,04-03-2023,6856,Credit Card,97
8bfca2ea-80db-4d34-85a4-94ef26c9df63,27-07-2022,47361,UPI,718
d334481e-ff62-48cd-b749-3fb4263a70f9,13-06-2020,47502,Cash,825
8d633798-02a0-4496-a278-3cb53d13bf57,12-06-2024,20971,Cash,142
9dd26c53-237e-45cb-9dc0-ea952f988422,29-05-2021,42516,Debit Card,99
42281aa5-1458-4f5d-a8b9-8c50672d7004,12-12-2022,16249,Debit Card,725
a4e2fc32-236e-4790-995c-2130dc3645eb,24-08-2020,22088,Net Banking,512
4059c832-14d3-465d-85cd-7ac005ecc515,21-12-2021,5446,Net Banking,412
494a3477-8b22-49fd-b40d-89bd77529d24,02-07-2023,10830,Net Banking,663
28861c68-0329-485b-bd41-23f7541307b4,07-10-2020,32017,Net Banking,463
9fda4cd0-9946-4df4-a157-fa01a10c4c68,23-03-2021,37839,UPI,264
0dc0d2c3-63e8-4234-9361-794fa67277e4,07-03-2020,2000,UPI,63
33f47676-58e2-4be3-bea4-eb61b347e6ea,10-10-2020,49119,Credit Card,700
d4768ea0-5069-4547-b924-8d6cd11db3cb,22-01-2022,19284,Debit Card,2
7fc89070-7148-499c-ad4d-f4e211103e96,24-02-2020,48216,UPI,13
e1bdda0d-0dc1-464d-a07d-183961a8a332,29-08-2023,1228,Cash,314
86e9f106-423b-49d3-b0fd-e5494c6e39a1,10-02-2024,2355,UPI,577
6a0b81b3-cccf-48fd-88a1-6d2e156859c3,21-09-2021,19367,Credit Card,979
bae5dfc8-fd98-434c-bbd6-809cf3308f6b,19-02-2022,9447,UPI,511
fd2535c3-143e-4418-997d-509009e6a645,16-12-2019,9908,Debit Card,1000
2701d922-3b34-40b5-8ad1-8ad5c4e700f3,07-11-2019,17917,Debit Card,615
e776f642-a530-4a10-8147-76bfcb73fc19,18-08-2023,19334,Debit Card,913
d5d62782-fbae-443a-bdc7-a421539152b1,03-08-2023,22594,Debit Card,520
a581938f-4095-4faa-9fdd-8c3411afcac8,11-06-2020,8294,Cash,32
f95a778d-3bf4-450e-bdf1-a8c9a914d32e,21-05-2023,31482,UPI,910
7df70357-a4e3-4beb-b08c-30f57f5c74a2,24-04-2020,47944,Credit Card,827
c704b412-4ea0-4c78-96fc-cf0c20ee8d28,26-08-2020,46778,Net Banking,111
e5d2cb9b-b8ba-45cc-8e71-7624b7b0cd2d,25-01-2020,18104,Debit Card,605
74310932-24ea-43cb-8e56-0fe75998b28e,30-07-2024,26406,Credit Card,510
87b9dff4-83f1-4fe2-9a47-b95a46689f2a,04-09-2021,10465,Debit Card,628
5210421e-ef3e-49a6-b5c8-55ac50874a51,26-09-2020,46080,Cash,951
44887020-c793-4008-ab68-5a048d6ba8a3,23-07-2023,33266,Cash,803
eb291ffb-d266-41aa-a47f-b0f7571cc624,09-11-2021,22949,Credit Card,685
ff66f973-7629-4c99-8761-8ee02a373d3c,07-06-2022,28169,Net Banking,253
437a8057-3710-44b9-b559-2ef63547d076,10-08-2024,18919,Debit Card,984
5dc6bfcd-b249-451b-a5c3-06133bff64e8,19-06-2023,41062,Debit Card,814
5e0f6364-3d3b-4709-86dc-9d71b1f08e20,12-07-2021,20810,Net Banking,61
9ef04d2a-a844-4217-a392-cf44294d7a0e,17-04-2021,45914,Cash,831
f8152cc7-5d8b-4577-b863-36063ece4da1,12-08-2020,42336,UPI,102
c734c45d-8ed7-404b-b3ee-e00330796a38,07-12-2022,42541,Credit Card,680
b5b5fa46-072a-43b4-b4cd-84c85a49f471,10-11-2022,33085,UPI,577
9d183370-e70d-48a0-ad44-2208ff473915,08-09-2021,29179,UPI,535
3e999051-1b84-4fb4-9fa1-38f5f0d965ce,07-11-2021,20315,UPI,659
392e8c87-cfb9-4a49-beee-617b17192b5f,02-10-2023,10846,Net Banking,139
0ff81392-de1d-4997-8a16-215999e2a2d1,12-07-2022,22947,Debit Card,300
f1207ead-4c9d-40ef-96c7-97224ba7cf3e,09-07-2021,47268,Cash,414
8adff965-c894-48d7-8add-ead585171716,01-09-2020,22322,Credit Card,503
68815f1e-e37e-4e0c-aeb5-bfab11e74afb,03-01-2024,2168,Credit Card,330
f9b4a4c9-e207-4555-b9b5-9835fb2837b9,03-08-2022,28501,UPI,399
9971d475-84da-4fac-8b54-b7cba464799b,01-12-2020,15989,Net Banking,790
b56a19c7-947a-47a3-a052-4f217502593a,13-06-2024,34519,Credit Card,541
8d336308-2034-4b33-8737-41cb744c4910,31-12-2022,41732,Debit Card,970
73ff123b-1c09-45d4-bdac-e9e14d13ea3e,26-08-2020,5370,UPI,766
bd1519eb-da50-4a3e-ad20-68de510f42ff,17-05-2021,45114,UPI,178
da971298-8cf7-48a3-b41f-82e0a5732ca0,24-02-2021,32406,Credit Card,548
8a9fe2c2-01b8-4a5a-ba2b-363bbc6711fe,22-12-2021,2370,Net Banking,395
50b9cc02-11cc-4215-83e5-9255605d1add,31-12-2019,10224,UPI,54
f2a9c1f6-9732-487d-b93a-b4e83937873b,15-03-2020,41364,Cash,757
99e4b1ec-919c-4962-b16d-bc6a52c980c2,31-01-2020,25910,Debit Card,521
ead0779d-9003-4e1a-ab5c-6b6460616fbd,12-12-2020,19170,Credit Card,933
993444ee-fd3a-42eb-9997-b75f72ceaa4d,18-06-2022,11510,Cash,973
b6b24fcd-b8a3-4583-b8d0-d1120d68b580,06-09-2024,10100,Debit Card,730
ad182f2e-1e60-4ee3-b600-6e1d69639611,25-06-2021,16695,Debit Card,508
c89f9d9f-323f-4c2e-8a39-18118d35d86c,02-01-2024,11130,UPI,16
134e8a8d-9555-468f-a608-61e9d7c6618d,24-08-2022,3216,Cash,211
ad286b47-22cb-48c5-a1e9-13b7a3784e64,23-05-2024,45116,Credit Card,947
26d5061b-92a2-4c5d-b97b-566ccf0fafd9,06-07-2020,15232,Debit Card,676
f049dd39-a105-42eb-8602-ff3aea0dc5c9,03-05-2024,40868,Net Banking,182
82f08139-67d8-4010-9ba1-3d43aebb6e73,28-09-2021,49367,Debit Card,381
691f171e-0628-4868-a108-adb1d3d316de,22-09-2022,45962,Cash,46
632becab-6921-49e0-aae7-060870d5aea1,17-02-2020,8641,UPI,253
0029d0b1-501b-4835-8c25-1a01b2d62300,09-03-2020,31466,Net Banking,904
925cf1c2-5463-4f3c-a9d4-d4ec1d870dc4,17-05-2021,46187,UPI,728
b8d13031-6d15-475c-b090-0a55cb6e7199,14-01-2021,43323,Net Banking,210
33848c80-b49c-40cc-9bf2-7f77c309847c,27-07-2024,47073,Net Banking,420
0cefe789-674a-4286-abf9-10f6a48eba42,29-10-2023,34824,Cash,844
6d3fbf48-8ef7-4020-abea-2f73eb787eea,28-01-2022,21268,Net Banking,863
3334f577-3865-4302-955f-81fc24ada584,29-11-2019,45153,Cash,260
00b3ace9-c02c-45ea-b458-c516ea803e4e,25-04-2024,30406,Cash,43
8544028b-f23a-405d-b6e3-1fd0353ca45e,24-12-2023,35104,Cash,132
7f9386d2-0708-4aba-ae59-2ed4740f24b1,19-12-2022,33485,Debit Card,73
7279ed6c-9c33-4f2a-a7f4-d3f12b22c819,15-12-2023,32242,Credit Card,163
78c6b287-268c-40c9-ba98-e9af7c191510,13-03-2024,45209,Cash,69
127074f3-cf9c-44b5-bc15-e7f4b67b1f55,09-01-2022,9985,Net Banking,172
e0583c0d-063f-476b-8b25-2eb87c3486fb,17-12-2020,47232,Net Banking,979
a8bb3fdd-d401-4cc7-9bcc-29b5e4f93113,01-10-2021,34364,Cash,292
518fae35-c163-4ff4-b6d4-9b6b652af82f,01-10-2022,27277,Net Banking,877
341d30a9-1508-441c-8f1d-e8fcbb5ca444,28-06-2020,28935,Credit Card,780
96275a52-fcd2-4b87-be03-8ddce82f0be3,29-07-2024,6851,Debit Card,974
5536fdb4-c6dc-40f2-9f02-82c3c16a11f6,16-02-2020,5239,Cash,206
6f57ec8a-6360-4003-8aa1-ab8e69e7e885,01-03-2021,7229,Credit Card,481
9d2406aa-0fc6-44c7-b8df-7e0b00d78bcf,29-06-2023,24462,Credit Card,235
72c8519d-79ed-4b79-9485-b450168bd7e0,12-06-2022,2864,Cash,189
